customerid,num_prev_loans,late_payment_rate,max_late_days,ever_late_flag,ever_late_30d_flag,avg_prev_totaldue_to_loanamount,latest_prev_closeddate
8a858f055c831d5b015c864e7426076e,1,0.0,0,0,0,1.15,2017-06-12 17:36:48
8a858f055c831d5b015c87192bf35ab2,1,0.0,0,0,0,1.15,2017-07-01 09:00:14
8a858f055d0e3d8c015d0e7e0b242cf2,1,0.0,0,0,0,1.3,2017-07-30 14:51:55
8a858f055d0e3d8c015d0f9033d26ff1,1,0.0,0,0,0,1.15,2017-07-12 11:38:21
8a858f055d0e3d8c015d0fecbb167722,1,0.0,0,0,0,1.15,2017-07-05 13:48:41
8a858f055d0e3d8c015d11d2a91e4d09,1,0.0,0,0,0,1.15,2017-07-19 12:05:34
8a858f0656b7820c0156b7907a9204fc,11,0.09090909090909091,2,1,0,1.179848484848485,2017-07-04 13:09:26
8a858f0656b7820c0156b7ba6d5f13c0,1,0.0,0,0,0,1.15,2017-07-11 10:26:44
8a858f0656b7820c0156bb6119ef0adc,10,0.4,6,1,0,1.2235,2017-07-04 18:09:47
8a858f0656b7820c0156bb8b83c8142a,10,0.2,15,1,0,1.1931666666666667,2017-07-03 10:29:22
8a858f0656b7820c0156bbfed27f3ba2,16,0.0,0,0,0,1.12546875,2017-07-03 16:09:18
8a858f0656b7820c0156bc540dc05869,9,0.4444444444444444,14,1,0,1.2181481481481482,2017-07-10 12:38:19
8a858f0656b7820c0156bd08609f17a2,7,0.0,0,0,0,1.1878571428571427,2017-07-19 08:41:11
8a858f0656b7820c0156c1675caf6f38,4,0.25,4,1,0,1.225625,2017-07-18 20:33:18
8a858f0656b7820c0156c3a11ccf195f,1,0.0,0,0,0,1.15,2017-07-25 07:27:24
8a858f0656b7820c0156c3e3a61c1d33,14,0.0,0,0,0,1.1282142857142856,2017-07-10 09:05:54
8a858f0656b7820c0156c59a540644cd,9,0.1111111111111111,4,1,0,1.1778703703703703,2017-07-24 06:29:20
8a858f0656b7820c0156c64dbb2f05f3,11,0.0,0,0,0,1.166590909090909,2017-07-17 07:47:37
8a858f0656b7820c0156c88a1adb38b0,6,0.0,0,0,0,1.241111111111111,2017-07-17 11:13:33
8a858f0656b7820c0156c92ca3ba436f,1,1.0,19,1,0,1.3,2016-10-15 10:17:54
8a858f0659ac58ce0159aca380b1374f,1,0.0,0,0,0,1.3,2017-06-23 18:24:30
8a858f065b1fe50a015b1fed920f0c90,3,0.0,0,0,0,1.2,2017-07-10 05:52:41
8a858f065b1fe50a015b200b42462585,3,1.0,10,1,0,1.3,2017-07-30 08:41:24
8a858f065b1fe50a015b201d16f43102,3,0.0,0,0,0,1.3,2017-06-26 06:31:30
8a858f065b1fe50a015b20c201f574d1,4,0.0,0,0,0,1.28125,2017-07-17 06:40:18
8a858f065b1fe50a015b20ca1b6776de,6,0.16666666666666666,1,1,0,1.16875,2017-07-17 16:05:51
8a858f065b1fe50a015b20ecfb9c00b0,2,0.5,7,1,0,1.225,2017-07-24 15:55:21
8a858f065b1fe50a015b236489d57fb6,6,0.0,0,0,0,1.2233333333333334,2017-07-20 18:52:39
8a858f065bd31ee6015bd35984932c89,2,0.0,0,0,0,1.15,2017-06-13 10:53:51
8a858f075b58beb8015b58cc08160e4e,1,1.0,6,1,0,1.3,2017-06-07 10:25:05
8a858f075b58beb8015b598406815852,4,0.0,0,0,0,1.3,2017-07-25 21:52:32
8a858f075b58beb8015b5bd409ec3cdc,3,0.0,0,0,0,1.3,2017-06-21 19:11:16
8a858f075c1a4ca5015c1ac1624628b6,1,0.0,0,0,0,1.15,2017-06-19 16:47:28
8a858f075cee6786015ceeb680a533f4,1,0.0,0,0,0,1.3,2017-07-27 10:58:06
8a858f08582a51bc01582a7123560822,14,0.0,0,0,0,1.1255357142857143,2017-07-23 16:57:14
8a858f08582a51bc01582e506db60fd7,2,1.0,22,1,0,1.225,2017-07-06 12:38:44
8a858f08582a51bc01582e67a7e115a2,12,0.0,0,0,0,1.132638888888889,2017-07-19 14:15:43
8a858f085a477386015a47dc3a683d93,5,0.0,0,0,0,1.27,2017-07-17 16:33:20
8a858f085a477386015a47fb049e49ca,4,0.5,19,1,0,1.1875,2017-07-03 23:07:33
8a858f085a477386015a488df8db7111,3,0.3333333333333333,2,1,0,1.3,2017-07-10 19:38:14
8a858f085a477386015a4a4e163019b5,4,0.0,0,0,0,1.2125,2017-07-03 15:55:33
8a858f085a477386015a4b8a0ba90c44,5,0.2,2,1,0,1.1875,2017-07-13 17:41:42
8a858f085b494826015b4982ca1f1a0c,4,0.0,0,0,0,1.28125,2017-07-27 10:53:34
8a858f085b494826015b4995aaf8215d,3,0.3333333333333333,2,1,0,1.3,2017-07-07 06:07:29
8a858f085b494826015b49a5957a252e,4,0.25,5,1,0,1.3,2017-07-20 19:46:35
8a858f085b494826015b4c9e290c7d30,1,0.0,0,0,0,1.3,2017-07-14 11:46:09
8a858f085b494826015b4cfa0afe0f9e,1,0.0,0,0,0,1.3,2017-07-01 11:57:35
8a858f085b494826015b54791d4f0126,4,0.0,0,0,0,1.20625,2017-07-01 10:46:06
8a858f085b494826015b54a0b2a1093b,3,0.0,0,0,0,1.3,2017-06-30 23:31:18
8a858f085b494826015b577599db521e,4,0.5,6,1,0,1.15,2017-07-01 10:01:43
8a858f085b8a9695015b8aa42fb011ca,3,0.0,0,0,0,1.3,2017-07-24 12:07:13
8a858f085b905684015b906e73a01478,3,0.0,0,0,0,1.3,2017-07-28 02:23:21
8a858f085b905684015b9076e3041e25,3,0.0,0,0,0,1.3,2017-07-20 10:36:53
8a858f085bcf44be015bd2e931310a74,4,0.0,0,0,0,1.20625,2017-07-07 16:49:30
8a858f085bcf44be015bd30eaa241e6e,3,0.0,0,0,0,1.25,2017-07-06 21:37:37
8a858f085bcf44be015bd31798a22475,1,1.0,7,1,0,1.15,2017-07-10 13:36:12
8a858f085cf4e173015cf7d609e2007a,1,0.0,0,0,0,1.15,2017-07-18 08:49:38
8a858f09582a50b201583155980077a9,9,0.3333333333333333,8,1,0,1.1333333333333333,2017-06-06 11:56:38
8a858f09583f9d20015840275cdc22b4,8,0.25,14,1,0,1.161875,2017-06-30 06:57:54
8a858f095b86f177015b870bcd871302,1,0.0,0,0,0,1.15,2017-07-08 13:23:54
8a858f095c3b2c30015c3b5964a111df,1,0.0,0,0,0,1.3,2017-06-28 06:24:30
8a858f095c3b2c30015c3cb53f584d24,2,0.0,0,0,0,1.3,2017-07-25 08:11:40
8a858f095c3b2c30015c3ed334092d6d,3,0.0,0,0,0,1.15,2017-07-05 12:17:21
8a858f095c3b2c30015c43f7ca9a3d94,1,1.0,3,1,0,1.3,2017-07-01 10:44:49
8a858f0a56d3ed1f0156d55f4623244c,8,0.5,6,1,0,1.2541666666666667,2017-05-17 17:46:46
8a858f0a56d3ed1f0156d5959f9e31fd,2,0.0,0,0,0,1.3,2017-07-20 11:04:10
8a858f0a56d3ed1f0156d66e2a5373ef,3,0.3333333333333333,11,1,0,1.2633333333333334,2017-06-02 07:14:15
8a858f0a56d3ed1f0156d74a2a283b3f,10,0.0,0,0,0,1.1319996666666667,2017-07-16 18:29:17
8a858f0a56ffda560157093acf144b87,8,0.0,0,0,0,1.2064583333333334,2017-07-24 12:50:16
8a858f0a56ffda56015709a71f9c02c7,13,0.0,0,0,0,1.1246153846153848,2017-07-18 09:55:13
8a858f0a56ffda56015709b8507a0abb,5,0.2,2,1,0,1.1800000000000002,2017-07-05 14:07:59
8a858f0a56ffda56015709bcc2330c44,3,0.6666666666666666,6,1,0,1.3,2017-07-19 20:28:43
8a858f0a5ad6757c015ad6d4c20e46a2,5,0.0,0,0,0,1.21,2017-07-26 22:27:25
8a858f0a5bf2ed17015bf34ffdf132c9,3,0.0,0,0,0,1.3,2017-07-14 11:12:09
8a858f0a5bf3716c015bf38c723c0aee,3,0.0,0,0,0,1.15,2017-06-28 12:57:24
8a858f0a5bf3716c015bf411533c2f1b,2,0.5,28,1,0,1.15,2017-07-20 20:39:28
8a858f0a5bf3716c015bf60d479e6efd,2,0.0,0,0,0,1.3,2017-07-09 12:51:50
8a858f0a5bf3716c015bf6a959052817,4,0.25,2,1,0,1.140625,2017-07-12 15:54:43
8a858f0a5bf3716c015bf74698ab0964,2,0.0,0,0,0,1.3,2017-07-11 11:47:08
8a858f0a5bf3716c015bf74ec5a60dc8,1,1.0,7,1,0,1.3,2017-07-26 20:25:17
8a858f0b5b439ebb015b43cf463d3e39,11,0.0,0,0,0,1.1402272727272729,2017-07-07 14:30:57
8a858f0b5b5ddd79015b5dfc5b751844,1,1.0,29,1,0,1.15,2017-05-25 21:16:25
8a858f0b5b5ddd79015b5e73ab0e5443,4,0.5,5,1,0,1.3,2017-07-07 18:34:32
8a858f0b5b5ddd79015b5f63003e7750,3,0.0,0,0,0,1.3,2017-07-03 11:23:43
8a858f0b5b5ddd79015b6151e45702f7,4,0.0,0,0,0,1.20625,2017-07-04 17:57:37
8a858f0b5c1a493e015c1ab9b7c82a38,2,0.5,1,1,0,1.3,2017-07-28 18:56:38
8a858f0b5c595029015c598f160d2495,1,0.0,0,0,0,1.15,2017-07-01 15:18:45
8a858f0b5ce95a85015cea02c2256301,1,1.0,1,1,0,1.15,2017-07-14 10:02:18
8a858f0b5d36a8e1015d36cd984b1990,1,0.0,0,0,0,1.3,2017-07-26 08:03:01
8a858f0c57d3fe8e0157dcc488084992,6,0.3333333333333333,18,1,0,1.17125,2017-07-21 15:20:09
8a858f0c57d3fe8e0157dcd14f854fb7,2,1.0,44,1,1,1.3,2017-07-26 20:35:16
8a858f0c5af0a753015af0b5ebe3098b,2,0.0,0,0,0,1.3,2017-06-29 14:08:11
8a858f0c5ca18b3d015ca194f4a60867,1,0.0,0,0,0,1.15,2017-06-28 06:24:45
8a858f0c5cc68025015cc6c4f6ba1658,1,0.0,0,0,0,1.3,2017-07-03 10:52:48
8a858f0c5cc68025015cc6e912161dc0,1,1.0,2,1,0,1.15,2017-07-08 20:32:25
8a858f0c5cc68025015cc7706f0d31b7,2,0.0,0,0,0,1.15,2017-07-11 12:47:56
8a858f0c5cc68025015cc78ad9fb348a,1,0.0,0,0,0,1.3,2017-07-22 07:24:03
8a858f0c5cc68025015cc982465e7781,1,0.0,0,0,0,1.15,2017-07-06 09:43:39
8a858f0c5cc68025015cca6d2f6873fd,1,1.0,2,1,0,1.3,2017-07-26 16:15:50
8a858f0c5cef4be2015cf091fdad6659,1,0.0,0,0,0,1.15,2017-07-14 01:25:05
8a858f0c5cef4be2015cf266791a0b01,1,0.0,0,0,0,1.3,2017-07-27 14:05:24
8a858f0c5cef4be2015cf362d83017a0,1,0.0,0,0,0,1.15,2017-07-21 10:57:17
8a858f0d58a18ebc0158ab6deec27309,6,0.0,0,0,0,1.2566666666666666,2017-07-14 21:22:40
8a858f0d58a18ebc0158b0ec239828b8,5,0.0,0,0,0,1.24,2017-07-12 22:14:02
8a858f0d58a18ebc0158b4c0607f4bfc,7,0.2857142857142857,4,1,0,1.2685714285714287,2017-07-05 07:47:41
8a858f0d594d711e0159634be1d94ec1,3,0.3333333333333333,1,1,0,1.2249999999999999,2017-07-07 19:16:34
8a858f0d5a859ac0015a859b8f0c0095,8,0.0,0,0,0,1.1315625,2017-07-27 18:56:01
8a858f0d5a859ac0015a85b7eed311de,1,0.0,0,0,0,1.3,2017-07-10 09:39:00
8a858f0d5a859ac0015a85ce61751c43,6,0.16666666666666666,13,1,0,1.1554166666666668,2017-07-06 17:19:39
8a858f0d5a859ac0015a868626a85d8c,4,0.0,0,0,0,1.28125,2017-06-30 12:43:48
8a858f0d5a859ac0015a88c53e791cad,7,0.0,0,0,0,1.1824999999999999,2017-07-10 13:54:23
8a858f0d5ca1cf54015ca237f4843b09,2,0.0,0,0,0,1.3,2017-07-04 13:28:05
8a858f0e5a6171ba015a648137c361bc,1,1.0,15,1,0,1.3,2017-04-11 18:10:53
8a858f0e5a6171ba015a64e154820783,7,0.14285714285714285,7,1,0,1.1778571428571427,2017-06-24 15:50:02
8a858f0e5a6171ba015a664da9bd5b28,1,1.0,13,1,0,1.3,2017-07-19 20:01:31
8a858f0e5a6171ba015a66d7eaf72453,5,0.2,4,1,0,1.2029999999999998,2017-06-27 20:18:24
8a858f0e5a6171ba015a6a0391d80c8c,6,0.0,0,0,0,1.2125000000000001,2017-07-09 17:49:34
8a858f0f5bfd79d2015c008a8cba6830,1,0.0,0,0,0,1.3,2017-06-23 16:00:49
8a858f0f5bfd79d2015c0160587e37cf,1,0.0,0,0,0,1.15,2017-07-12 16:29:07
8a858f0f5bfd79d2015c01cde70242be,2,0.0,0,0,0,1.15,2017-06-23 12:46:13
8a858f0f5bfd79d2015c029412b86494,2,0.0,0,0,0,1.3,2017-07-05 10:14:42
8a858f0f5bfd79d2015c0331ce3378fe,1,0.0,0,0,0,1.3,2017-07-26 16:56:40
8a858f0f5bfd79d2015c057f0bc11b19,1,1.0,10,1,0,1.3,2017-06-30 08:52:30
8a858f0f5bfd79d2015c0647c85b2c1d,2,0.5,1,1,0,1.3,2017-07-04 14:54:38
8a858f0f5bfd79d2015c08136407548f,1,0.0,0,0,0,1.3,2017-07-21 23:55:38
8a858f0f5bfd79d2015c08207d265627,3,0.0,0,0,0,1.15,2017-06-30 05:59:49
8a858f0f5bfd79d2015c08e9cd6269a1,2,0.0,0,0,0,1.3,2017-07-12 22:31:08
8a858f0f5bfd79d2015c0c2370d436a1,3,0.0,0,0,0,1.175,2017-07-12 10:21:36
8a858f0f5bfd79d2015c0d5202e15752,2,0.0,0,0,0,1.3,2017-07-14 20:05:03
8a858f0f5bfd79d2015c0d8fe4de6296,1,1.0,16,1,0,1.15,2017-06-21 19:53:09
8a858f0f5d1df2ad015d219c38c87827,1,0.0,0,0,0,1.3,2017-07-17 08:13:09
8a858f10579ff4360157a35217644d8d,3,0.3333333333333333,1,1,0,1.3,2017-07-13 10:20:20
8a858f105a4ed440015a50ce2f89452f,1,0.0,0,0,0,1.15,2017-06-29 11:51:29
8a858f105a4ed440015a51ffebd57187,1,0.0,0,0,0,1.3,2017-07-27 13:14:05
8a858f105a4ed440015a5ba5ab1f3ca0,2,0.5,6,1,0,1.225,2017-06-07 09:54:23
8a858f105b433879015b43452276104f,4,0.0,0,0,0,1.16875,2017-07-17 12:34:32
8a858f105b433879015b4367a838435d,2,0.0,0,0,0,1.225,2017-07-26 05:30:18
8a858f11594a3880015950e1221977d6,4,0.25,7,1,0,1.3,2017-06-14 01:53:11
8a858f11594a388001595ad3f6c06395,6,0.0,0,0,0,1.2841666666666667,2017-07-03 12:24:11
8a858f115cea8545015ceb7bb25437cb,1,0.0,0,0,0,1.15,2017-07-12 07:41:17
8a858f115cea8545015cee1518b54081,1,0.0,0,0,0,1.15,2017-07-23 08:06:14
8a858f115cea8545015cee54a7486425,1,0.0,0,0,0,1.3,2017-07-25 10:07:25
8a858f115d0e6376015d0f0cfbb13c81,1,0.0,0,0,0,1.15,2017-07-10 07:46:59
8a858f125c5f88b1015c603d2810428c,1,0.0,0,0,0,1.3,2017-06-30 19:50:35
8a858f125c5f88b1015c62b300050e57,2,0.5,1,1,0,1.15,2017-06-29 20:00:54
8a858f125c5f88b1015c635135656052,1,1.0,2,1,0,1.3,2017-07-05 17:19:42
8a858f13556665aa01556806aeb3036e,17,0.29411764705882354,6,1,0,1.124264705882353,2017-07-08 01:34:51
8a858f13556665aa015568a887180914,14,0.07142857142857142,1,1,0,1.140297619047619,2017-07-24 10:58:56
8a858f13556665aa01556c9c75863a6d,13,0.0,0,0,0,1.1098076923076923,2017-07-26 20:30:58
8a858f13556665aa01556d98b4ca0d1d,5,0.4,4,1,0,1.218,2017-07-01 08:31:01
8a858f13556665aa01556dbccd6e1a20,11,0.0,0,0,0,1.1848484848484848,2017-07-01 13:08:33
8a858f13556665aa01556efd1d087572,5,0.2,40,1,1,1.2550000000000001,2017-07-09 21:57:34
8a858f13556665aa0155727a1c73511c,10,0.1,17,1,0,1.1555833333333332,2017-07-06 06:40:41
8a858f13556665aa015572d6e7b872de,13,0.07692307692307693,2,1,0,1.1776923076923078,2017-06-30 22:14:45
8a858f13556665aa01557337c12412fc,4,0.5,7,1,0,1.3,2017-05-22 11:02:42
8a858f1358b9f0740158ce1285e272cc,7,0.2857142857142857,18,1,0,1.2785714285714285,2017-06-16 17:04:19
8a858f1358b9f0740158d3834f5e7450,8,0.0,0,0,0,1.1577083333333333,2017-06-28 17:43:02
8a858f1358d4ac270158d995e64634b8,7,0.5714285714285714,6,1,0,1.1885714285714286,2017-07-04 18:41:51
8a858f145b42fac4015b43071e610aab,3,0.3333333333333333,1,1,0,1.175,2017-07-25 20:27:52
8a858f145bf23564015bf246b6f90e04,2,0.0,0,0,0,1.3,2017-07-04 05:59:43
8a858f1554da2c400154dd8939c56b1f,2,0.0,0,0,0,1.15,2017-06-07 14:48:27
8a858f1554da2c400154e25d20ae34c9,2,0.5,1,1,0,1.3,2017-07-18 13:53:53
8a858f1554e294490154e2f7ce342b18,8,0.25,28,1,0,1.15625,2017-07-03 14:42:41
8a858f1554e294490154e3aa3ffe6569,4,0.5,4,1,0,1.26,2016-12-23 20:00:54
8a858f1554e294490154e74dde675366,7,0.7142857142857143,49,1,1,1.3,2017-07-24 10:26:35
8a858f1554e294490154f1aed36c042f,12,0.0,0,0,0,1.1564583333333334,2017-07-07 09:33:14
8a858f1554e294490154f2d722955866,11,0.18181818181818182,6,1,0,1.1643939393939393,2017-07-03 10:51:12
8a858f1554e294490154fce5bc2f6140,4,0.25,2,1,0,1.16875,2017-07-28 09:14:35
8a858f1554e29449015500bf86eb0ecd,6,0.0,0,0,0,1.2875,2017-07-20 22:33:07
8a858f1554e29449015500deb58f1653,14,0.21428571428571427,24,1,0,1.1964285714285714,2017-07-14 15:30:19
8a858f1554e29449015505ceef786df0,18,0.0,0,0,0,1.1339814814814817,2017-06-23 16:14:51
8a858f155554552501555540a44f2fc8,1,1.0,10,1,0,1.3,2016-10-15 08:53:56
8a858f155554552501555588ca2b3b40,6,0.16666666666666666,4,1,0,1.2583333333333333,2017-07-19 12:23:05
8a858f155554552501555685429f4905,14,0.5714285714285714,15,1,0,1.1764285714285714,2017-07-28 11:12:09
8a858f15555455250155593c822b45f0,1,0.0,0,0,0,1.3,2017-07-01 22:07:19
8a858f15555455250155599a5f7a5dc1,13,0.3076923076923077,1,1,0,1.1773076923076924,2017-07-25 16:00:00
8a858f155554552501555b1f0b681e93,12,0.0,0,0,0,1.1825,2017-07-14 14:38:42
8a858f155554552501555e01e57a0269,8,0.0,0,0,0,1.2578125,2017-07-28 12:21:21
8a858f15555455250155640248702794,6,0.3333333333333333,57,1,1,1.2249999999999999,2017-07-07 22:12:09
8a858f155b38a417015b38be6a8826ce,4,0.25,1,1,0,1.24375,2017-07-18 11:13:19
8a858f155cee6b2a015cee768c910880,1,0.0,0,0,0,1.3,2017-07-11 12:50:04
8a858f165af6a783015af6d939671ccc,5,0.2,3,1,0,1.165,2017-06-26 10:29:02
8a858f165bf7b5ca015bf7b7fa8700f8,1,1.0,1,1,0,1.3,2017-07-04 09:56:46
8a858f165bf7b5ca015bf7b8e30e0199,2,0.0,0,0,0,1.15,2017-06-26 11:24:39
8a858f165c1c22df015c20a6b4162cc3,2,0.5,2,1,0,1.15,2017-06-30 09:26:51
8a858f17597cf41201597d304e420226,2,0.0,0,0,0,1.15,2017-03-15 18:42:31
8a858f185ab8e4e5015abd46660a35ef,2,0.5,11,1,0,1.3,2017-06-19 07:15:18
8a858f185ac156d7015ac34782ae1523,4,0.0,0,0,0,1.2375,2017-07-04 12:17:58
8a858f185b390ca6015b3911a4b90979,4,0.0,0,0,0,1.20625,2017-07-17 05:47:38
8a858f185b390ca6015b392e46cd20ee,4,0.0,0,0,0,1.28125,2017-07-27 21:17:57
8a858f185b42f6f1015b4304bd7a0bfa,3,0.6666666666666666,2,1,0,1.25,2017-07-08 13:00:40
8a858f185c884965015c884afd9000c9,1,0.0,0,0,0,1.3,2017-07-07 09:39:16
8a858f185c884965015c887f761821b6,2,0.0,0,0,0,1.15,2017-07-05 15:07:32
8a858f185c884965015c88a2cf95321c,1,1.0,18,1,0,1.3,2017-07-28 19:36:36
8a858f185d1daff6015d1df2460e159a,1,0.0,0,0,0,1.15,2017-07-20 13:10:36
8a858f185d1daff6015d2103a303751b,1,0.0,0,0,0,1.15,2017-07-14 05:34:14
8a858f185d1daff6015d227c61832b3e,1,0.0,0,0,0,1.3,2017-07-27 19:22:16
8a858f185d1daff6015d279fcb900eef,1,0.0,0,0,0,1.15,2017-07-26 13:59:34
8a858f185d2cf38e015d2d3ab4542892,1,0.0,0,0,0,1.15,2017-07-25 09:45:04
8a858f1955b1c4df0155bc7e4d2773e1,6,0.0,0,0,0,1.2191666666666665,2017-06-24 15:10:36
8a858f1955b1c4df0155bfb72f593c8d,2,0.0,0,0,0,1.3,2017-07-05 14:49:20
8a858f1955b1c4df0155c19feb017f89,11,0.0,0,0,0,1.1954545454545455,2017-07-17 09:55:09
8a858f1955b1c4df0155c530d4954f0f,2,0.5,2,1,0,1.3,2017-06-30 13:40:55
8a858f1955b1c4df0155c61396ff0212,15,0.2,13,1,0,1.1272777777777778,2017-07-06 08:55:09
8a858f1955b1c4df0155cd14c5b478ed,1,1.0,10,1,0,1.15,2017-05-05 12:31:16
8a858f1955b1c4df0155cdbeafe97a3e,1,0.0,0,0,0,1.3,2016-08-29 15:43:43
8a858f1955b1c4df0155ce9b2e35046b,1,0.0,0,0,0,1.15,2017-07-10 07:44:06
8a858f1955b1c4df0155cfad79641b0a,8,0.625,22,1,0,1.2337500000000001,2017-07-05 10:03:18
8a858f1955b1c4df0155d0562e6826b5,3,0.6666666666666666,9,1,0,1.2,2017-02-09 11:49:39
8a858f1955b1c4df0155d4ad1adb462c,1,0.0,0,0,0,1.3,2017-07-20 18:26:24
8a858f1959d168260159d213daf93761,7,0.0,0,0,0,1.1314285714285715,2017-07-03 14:02:16
8a858f1959d4ea4d0159d56ed9c448f1,5,0.4,10,1,0,1.18,2017-07-12 04:54:47
8a858f195a374aff015a374cdbbb01a4,2,0.0,0,0,0,1.3,2017-07-27 16:32:02
8a858f1a5a41886c015a41971ef30aba,5,0.0,0,0,0,1.24,2017-07-22 18:23:37
8a858f1a5b66e6d6015b66ebd451051b,4,0.0,0,0,0,1.20625,2017-07-10 06:21:57
8a858f1a5b66e6d6015b670a7f721f33,3,0.0,0,0,0,1.25,2017-07-07 15:25:15
8a858f1a5bd828f9015bd85e04b824f8,2,0.0,0,0,0,1.3,2017-07-05 16:11:01
8a858f1a5ccb60ae015cccf036d254b1,1,1.0,4,1,0,1.15,2017-07-11 05:11:32
8a858f1a5ccb60ae015ccf0ca1393eee,1,0.0,0,0,0,1.3,2017-07-18 10:01:54
8a858f1a5ccb60ae015ccf1ac936487f,1,0.0,0,0,0,1.3,2017-07-21 09:52:50
8a858f1a5ccb60ae015ccf36f02c59b5,1,0.0,0,0,0,1.15,2017-07-04 18:06:34
8a858f1a5ccb60ae015ccf6a6a127aa3,1,0.0,0,0,0,1.15,2017-07-05 13:27:53
8a858f1b5a601b5a015a609f5b984127,4,0.0,0,0,0,1.2625000000000002,2017-07-07 15:39:30
8a858f1b5ab8c83d015ab8c890820023,2,0.5,15,1,0,1.3,2017-05-31 10:51:56
8a858f1b5b24a6bf015b24c29e5017d9,2,0.5,30,1,0,1.3,2017-07-03 12:03:11
8a858f1b5b256bc9015b28bed2fa4d4c,3,0.0,0,0,0,1.15,2017-06-29 12:51:55
8a858f1b5b256bc9015b2a8b75dc0b45,5,0.0,0,0,0,1.1575,2017-07-03 14:33:29
8a858f1b5b256bc9015b2f5280ff57dd,2,0.0,0,0,0,1.15,2017-06-25 16:00:58
8a858f1b5b256bc9015b2f7ff2d860fb,4,0.0,0,0,0,1.225,2017-07-06 04:03:50
8a858f1b5b256bc9015b2f810016616c,6,0.3333333333333333,7,1,0,1.175,2017-07-18 10:09:49
8a858f1b5b256bc9015b2f998c4d6822,7,0.0,0,0,0,1.2547614285714286,2017-07-13 00:27:05
8a858f1b5b256bc9015b2fa302006abc,2,0.0,0,0,0,1.3,2017-07-10 09:30:46
8a858f1b5b256bc9015b3039f72a13d5,3,0.6666666666666666,18,1,0,1.3,2017-07-28 20:06:45
8a858f1b5b486da9015b4898c28826e2,1,1.0,5,1,0,1.3,2017-05-13 08:31:51
8a858f1b5b9136f7015b96ba114d0c71,1,0.0,0,0,0,1.15,2017-05-04 07:31:47
8a858f1b5b9136f7015b9f4034a8207d,3,0.0,0,0,0,1.3,2017-07-04 13:51:01
8a858f1b5b9136f7015b9f66e5c5327c,3,0.0,0,0,0,1.175,2017-07-11 17:31:30
8a858f1b5b9136f7015b9fe054cc67b2,2,0.5,1,1,0,1.15,2017-06-23 18:18:16
8a858f1c5ca1e2f9015ca1f18d750635,2,0.0,0,0,0,1.3,2017-07-24 12:54:02
8a858f1c5ca1e2f9015ca1fb029f0b50,1,0.0,0,0,0,1.3,2017-07-20 14:35:49
8a858f1c5ca1e2f9015ca231612f359e,2,0.0,0,0,0,1.225,2017-07-28 11:11:35
8a858f1d587204670158788b891a13c5,6,0.3333333333333333,9,1,0,1.2449999999999999,2017-05-31 11:47:44
8a858f1d5a848d2b015a84ac9d89217c,4,0.0,0,0,0,1.178125,2017-07-03 11:02:17
8a858f1d5c7db9e2015c7dbe8a2d0254,1,0.0,0,0,0,1.3,2017-06-23 14:34:29
8a858f1e5add5268015add9d7df911cb,5,0.0,0,0,0,1.135,2017-06-30 05:59:51
8a858f1e5add5268015ade70d6e220fa,3,0.0,0,0,0,1.2833333333333334,2017-07-10 10:31:10
8a858f1e5add5268015ae7ca38b245d2,4,0.0,0,0,0,1.24375,2017-06-23 19:48:30
8a858f1e5aec5791015aecab567a2a87,6,0.0,0,0,0,1.1812500000000001,2017-07-15 23:14:28
8a858f1e5aec5791015aecbc59413486,3,0.6666666666666666,7,1,0,1.15,2017-07-14 14:59:26
8a858f1e5baffcc9015bb02b505f180d,4,0.0,0,0,0,1.16875,2017-07-17 19:40:03
8a858f1e5cc4bc81015cc52a8b01416f,1,0.0,0,0,0,1.3,2017-07-26 14:55:06
8a858f1e5cc4bc81015cc548e1eb5206,1,0.0,0,0,0,1.15,2017-07-17 08:45:11
8a858f1e5cc4bc81015cc54972fb52d1,1,0.0,0,0,0,1.3,2017-07-28 11:07:32
8a858f1e5cef1d91015cef5030131bfd,1,0.0,0,0,0,1.15,2017-07-14 04:29:08
8a858f1e5cef1d91015ceff83cb8577f,1,0.0,0,0,0,1.3,2017-07-25 17:52:20
8a858f1e5cef1d91015cf11348b17a07,1,0.0,0,0,0,1.3,2017-07-29 00:35:02
8a858f1e5cef1d91015cf2f349db517a,1,0.0,0,0,0,1.3,2017-07-23 00:17:59
8a858f1e5cef1d91015cf37f17052b7b,1,0.0,0,0,0,1.3,2017-07-22 08:54:20
8a858f1f5799c85e015799fe3282172c,6,0.16666666666666666,1,1,0,1.2625,2017-07-25 20:27:20
8a858f1f586c8fc801586cc4516e1b5c,2,1.0,24,1,0,1.3,2017-07-06 13:40:31
8a858f1f586c8fc801586de4f21d0d16,2,0.5,8,1,0,1.3,2017-01-21 19:23:35
8a858f1f586c8fc8015870ffe8e17424,9,0.0,0,0,0,1.1466666666666667,2017-05-13 08:49:27
8a858f1f58716185015872d14d3e0e39,3,0.0,0,0,0,1.3,2017-07-27 06:49:45
8a858f1f587161850158742ebbce53d8,8,0.0,0,0,0,1.22125,2017-07-08 08:20:24
8a858f1f58716185015877272a5b5d18,8,0.0,0,0,0,1.2349999999999999,2017-07-06 09:41:48
8a858f1f5b48a72d015b48a73d40001e,4,0.0,0,0,0,1.24375,2017-07-27 12:06:00
